"","Point est.","Upper C.I."
"Omega1[Harpalus_flavescens (S38), Harpalus_flavescens (S38)]",1.10768189299042,1.29369476242886
"Omega1[Harpalus_griseus (S39), Harpalus_flavescens (S38)]",1.56165912329288,2.71159574416242
"Omega1[Harpalus_latus (S40), Harpalus_flavescens (S38)]",1.22081064053145,1.63934614028071
"Omega1[Harpalus_luteicornis (S41), Harpalus_flavescens (S38)]",1.05617567263899,1.17415859645115
"Omega1[Cryptophonus_melancholicus (S42), Harpalus_flavescens (S38)]",1.21560953546362,1.63491221128361
"Omega1[Harpalus_picipennis (S43), Harpalus_flavescens (S38)]",1.04318324242831,1.10348809754478
"Omega1[Harpalus_pumilus (S44), Harpalus_flavescens (S38)]",1.03375003700134,1.09769182391057
"Omega1[Harpalus_rubripes (S45), Harpalus_flavescens (S38)]",1.02385340463596,1.08226054407852
"Omega1[Harpalus_rufipalpis (S46), Harpalus_flavescens (S38)]",1.05318277756717,1.12184633268997
"Omega1[Harpalus_rufipes (S47), Harpalus_flavescens (S38)]",1.18039396918313,1.52248252416144
"Omega1[Harpalus_serripes (S48), Harpalus_flavescens (S38)]",1.07265938740635,1.21509001176775
"Omega1[Semiophonus_signaticornis (S49), Harpalus_flavescens (S38)]",1.14303489677232,1.4134857968043
"Omega1[Harpalus_smaragdinus (S50), Harpalus_flavescens (S38)]",1.05558334993762,1.16633685138522
"Omega1[Harpalus_tardus (S51), Harpalus_flavescens (S38)]",1.64201195587175,2.82214463287768
"Omega1[Leistus_ferrugineus (S52), Harpalus_flavescens (S38)]",1.00710359923032,1.01254942273633
"Omega1[Leistus_rufomarginatus (S53), Harpalus_flavescens (S38)]",1.06102187653626,1.1985658008422
"Omega1[Licinus_depressus (S54), Harpalus_flavescens (S38)]",1.02157852777994,1.069589021224
"Omega1[Loricera_pilicornis (S55), Harpalus_flavescens (S38)]",1.06683580810833,1.20076063983092
"Omega1[Masoreus_wetterhallii (S56), Harpalus_flavescens (S38)]",1.08686599121599,1.2619916767021
"Omega1[Microlestes_minutulus (S57), Harpalus_flavescens (S38)]",1.30245932395972,1.92037562556816
"Omega1[Nebria_brevicollis (S58), Harpalus_flavescens (S38)]",1.05640971191848,1.17557402227427
"Omega1[Nebria_salina (S59), Harpalus_flavescens (S38)]",1.15507208784493,1.4494397403203
"Omega1[Notiophilus_aestuans (S60), Harpalus_flavescens (S38)]",1.03611088704355,1.0984487986446
"Omega1[Notiophilus_aquaticus (S61), Harpalus_flavescens (S38)]",1.0072756149027,1.02348789555112
"Omega1[Notiophilus_palustris (S62), Harpalus_flavescens (S38)]",1.02127288666277,1.06490278294549
"Omega1[Panagaeus_bipustulatus (S63), Harpalus_flavescens (S38)]",1.01162483998532,1.03713789996488
"Omega1[Poecilus_cupreus (S64), Harpalus_flavescens (S38)]",1.00589716894646,1.00948048153801
"Omega1[Poecilus_lepidus (S65), Harpalus_flavescens (S38)]",1.59678250917543,2.98253258752017
"Omega1[Poecilus_versicolor (S66), Harpalus_flavescens (S38)]",1.35840968764154,2.12545540155922
"Omega1[Pterostichus_diligens (S67), Harpalus_flavescens (S38)]",1.04449780725833,1.12888196190728
"Omega1[Pterostichus_niger (S68), Harpalus_flavescens (S38)]",1.18043887897216,1.52027683498168
"Omega1[Pterostichus_vernalis (S69), Harpalus_flavescens (S38)]",1.08370284145287,1.24968309226059
"Omega1[Stenolophus_teutonus (S70), Harpalus_flavescens (S38)]",1.12194993669246,1.34879189604198
"Omega1[Syntomus_foveatus (S71), Harpalus_flavescens (S38)]",1.55409684194516,2.62863143722443
"Omega1[Syntomus_truncatellus (S72), Harpalus_flavescens (S38)]",1.36219472580635,2.13852013440457
"Omega1[Trechus_quadristriatus (S73), Harpalus_flavescens (S38)]",1.11782577041499,1.34230617534872
"Omega1[Amara_aenea (S1), Harpalus_griseus (S39)]",1.22536237841372,1.62598949589302
"Omega1[Amara_anthobia (S2), Harpalus_griseus (S39)]",1.0348713860366,1.09563448287832
"Omega1[Amara_apricaria (S3), Harpalus_griseus (S39)]",1.11427091362369,1.35589118928331
"Omega1[Amara_aulica (S4), Harpalus_griseus (S39)]",1.57827918584806,2.47328678698422
"Omega1[Amara_bifrons (S5), Harpalus_griseus (S39)]",1.04239728348901,1.12600929879304
"Omega1[Amara_convexior (S6), Harpalus_griseus (S39)]",1.05849572970031,1.06339231966552
"Omega1[Amara_curta (S7), Harpalus_griseus (S39)]",1.42239769383752,2.11549522510505
"Omega1[Amara_equestris (S8), Harpalus_griseus (S39)]",1.14887806526761,1.42988458147004
"Omega1[Amara_eurynota (S9), Harpalus_griseus (S39)]",1.40257871232358,2.19054277910166
"Omega1[Amara_familiaris (S10), Harpalus_griseus (S39)]",1.20486028585411,1.64664348611526
"Omega1[Amara_fulva (S11), Harpalus_griseus (S39)]",1.01990218587186,1.03774193997548
"Omega1[Amara_fusca (S12), Harpalus_griseus (S39)]",1.03752546189405,1.06272084603465
"Omega1[Amara_lucida (S13), Harpalus_griseus (S39)]",1.54594775855637,2.37446676051432
"Omega1[Amara_lunicollis (S14), Harpalus_griseus (S39)]",1.81334219849973,2.95117078986171
"Omega1[Amara_makolskii (S15), Harpalus_griseus (S39)]",1.38089682943811,2.03940650603803
"Omega1[Amara_municipalis (S16), Harpalus_griseus (S39)]",1.43243001786719,2.35397941935376
"Omega1[Amara_ovata (S17), Harpalus_griseus (S39)]",1.056428204319,1.12640474505452
"Omega1[Amara_similata (S18), Harpalus_griseus (S39)]",1.10706597548113,1.31582983627457
"Omega1[Amara_tibialis (S19), Harpalus_griseus (S39)]",1.11777976592766,1.3556818484603
"Omega1[Anisodactylus_binotatus (S20), Harpalus_griseus (S39)]",1.10740121458425,1.29067878218796
"Omega1[Badister_bullatus (S21), Harpalus_griseus (S39)]",1.28492703450579,1.84614222003636
"Omega1[Bembidion_lampros (S22), Harpalus_griseus (S39)]",2.49799175697676,4.42304385822245
"Omega1[Bembidion_properans (S23), Harpalus_griseus (S39)]",1.01859440364947,1.06325492417848
"Omega1[Bradycellus_harpalinus (S24), Harpalus_griseus (S39)]",1.05847260786832,1.11885231614319
"Omega1[Calathus_ambiguus (S25), Harpalus_griseus (S39)]",1.20118047247331,1.57809440082792
"Omega1[Calathus_cinctus (S26), Harpalus_griseus (S39)]",1.34042944096065,1.94519860049263
"Omega1[Calathus_erratus (S27), Harpalus_griseus (S39)]",1.25723627266027,1.7399452649335
"Omega1[Calathus_fuscipes (S28), Harpalus_griseus (S39)]",1.13911483257472,1.41815447908499
"Omega1[Calathus_melanocephalus (S29), Harpalus_griseus (S39)]",1.13000412644446,1.38339425813868
"Omega1[Carabus_nemoralis (S30), Harpalus_griseus (S39)]",1.24869009319073,1.71678026734486
"Omega1[Cicindela_campestris (S31), Harpalus_griseus (S39)]",1.05547980624057,1.16206642263769
"Omega1[Cicindela_hybrida (S32), Harpalus_griseus (S39)]",1.96746610827212,3.31094901316685
"Omega1[Harpalus_affinis (S33), Harpalus_griseus (S39)]",1.24216886734932,1.67444213997303
"Omega1[Harpalus_anxius (S34), Harpalus_griseus (S39)]",1.66569244587904,2.62004935074842
"Omega1[Harpalus_autumnalis (S35), Harpalus_griseus (S39)]",1.42814717321023,2.11934363713063
"Omega1[Harpalus_calceatus (S36), Harpalus_griseus (S39)]",2.21766827276168,3.97051886980938
"Omega1[Harpalus_distinguendus (S37), Harpalus_griseus (S39)]",1.2243066042221,1.63630842697383
"Omega1[Harpalus_flavescens (S38), Harpalus_griseus (S39)]",1.56165912329288,2.71159574416242
"Omega1[Harpalus_griseus (S39), Harpalus_griseus (S39)]",1.14562751764664,1.37163552934135
"Omega1[Harpalus_latus (S40), Harpalus_griseus (S39)]",1.31323007882235,1.84484015428741
"Omega1[Harpalus_luteicornis (S41), Harpalus_griseus (S39)]",1.1704573696328,1.49100121892279
"Omega1[Cryptophonus_melancholicus (S42), Harpalus_griseus (S39)]",1.91705528773976,3.25951301305813
"Omega1[Harpalus_picipennis (S43), Harpalus_griseus (S39)]",1.2610278884701,1.82724683583705
"Omega1[Harpalus_pumilus (S44), Harpalus_griseus (S39)]",1.73541176885561,2.86884404664354
"Omega1[Harpalus_rubripes (S45), Harpalus_griseus (S39)]",1.40347528140783,2.05482607244191
"Omega1[Harpalus_rufipalpis (S46), Harpalus_griseus (S39)]",1.04811113531431,1.13091243907249
"Omega1[Harpalus_rufipes (S47), Harpalus_griseus (S39)]",2.07402553617198,3.56796916432925
"Omega1[Harpalus_serripes (S48), Harpalus_griseus (S39)]",1.05719702755308,1.18746555542761
"Omega1[Semiophonus_signaticornis (S49), Harpalus_griseus (S39)]",1.12656306036782,1.38504978577861
"Omega1[Harpalus_smaragdinus (S50), Harpalus_griseus (S39)]",1.23964494506193,1.67205044308414
"Omega1[Harpalus_tardus (S51), Harpalus_griseus (S39)]",1.42109088578759,2.17296584681859
"Omega1[Leistus_ferrugineus (S52), Harpalus_griseus (S39)]",1.20484531381164,1.60250790796443
"Omega1[Leistus_rufomarginatus (S53), Harpalus_griseus (S39)]",1.02474725163121,1.02684543402877
"Omega1[Licinus_depressus (S54), Harpalus_griseus (S39)]",1.05335159962746,1.15031160227003
"Omega1[Loricera_pilicornis (S55), Harpalus_griseus (S39)]",1.06501885739235,1.15419572419586
"Omega1[Masoreus_wetterhallii (S56), Harpalus_griseus (S39)]",1.05159012406794,1.10770159654851
"Omega1[Microlestes_minutulus (S57), Harpalus_griseus (S39)]",1.6479336210938,2.67771336391054
"Omega1[Nebria_brevicollis (S58), Harpalus_griseus (S39)]",1.32491112330758,1.91140114083856
"Omega1[Nebria_salina (S59), Harpalus_griseus (S39)]",1.55648858726059,2.6010897626212
"Omega1[Notiophilus_aestuans (S60), Harpalus_griseus (S39)]",1.06328926955885,1.12363578065091
"Omega1[Notiophilus_aquaticus (S61), Harpalus_griseus (S39)]",1.83774547040702,3.08955622182756
"Omega1[Notiophilus_palustris (S62), Harpalus_griseus (S39)]",1.66870377268854,2.70397579058272
"Omega1[Panagaeus_bipustulatus (S63), Harpalus_griseus (S39)]",1.09478329012501,1.29999862831731
"Omega1[Poecilus_cupreus (S64), Harpalus_griseus (S39)]",1.07968812970658,1.25556039432426
"Omega1[Poecilus_lepidus (S65), Harpalus_griseus (S39)]",2.01872539587572,3.7096879915656
"Omega1[Poecilus_versicolor (S66), Harpalus_griseus (S39)]",1.6461922021194,2.71793827615275
"Omega1[Pterostichus_diligens (S67), Harpalus_griseus (S39)]",1.31445001430438,1.96002625404191
"Omega1[Pterostichus_niger (S68), Harpalus_griseus (S39)]",1.98952193707484,3.58151762617977
"Omega1[Pterostichus_vernalis (S69), Harpalus_griseus (S39)]",1.20613621649424,1.64738923008056
"Omega1[Stenolophus_teutonus (S70), Harpalus_griseus (S39)]",1.21253384257564,1.65244708424109
"Omega1[Syntomus_foveatus (S71), Harpalus_griseus (S39)]",1.65217006273536,2.72967667945302
"Omega1[Syntomus_truncatellus (S72), Harpalus_griseus (S39)]",1.18029581774998,1.51557757808318
"Omega1[Trechus_quadristriatus (S73), Harpalus_griseus (S39)]",1.57578349960662,2.58105385543404
"Omega1[Amara_aenea (S1), Harpalus_latus (S40)]",1.06484954554494,1.20560237031317
"Omega1[Amara_anthobia (S2), Harpalus_latus (S40)]",1.32043087414643,2.0805128364215
"Omega1[Amara_apricaria (S3), Harpalus_latus (S40)]",1.42392021246379,2.23119860726275
"Omega1[Amara_aulica (S4), Harpalus_latus (S40)]",1.20660151230161,1.59606870223173
"Omega1[Amara_bifrons (S5), Harpalus_latus (S40)]",1.53273043489552,2.54775834004181
"Omega1[Amara_convexior (S6), Harpalus_latus (S40)]",1.39794928357501,2.13484053645294
"Omega1[Amara_curta (S7), Harpalus_latus (S40)]",1.1904551635834,1.54245689579308
"Omega1[Amara_equestris (S8), Harpalus_latus (S40)]",1.38078960992751,2.08822922081694
"Omega1[Amara_eurynota (S9), Harpalus_latus (S40)]",1.14220730943487,1.43661340613515
"Omega1[Amara_familiaris (S10), Harpalus_latus (S40)]",1.49685837228236,2.51308874303518
"Omega1[Amara_fulva (S11), Harpalus_latus (S40)]",1.3826889553812,2.17493705522578
"Omega1[Amara_fusca (S12), Harpalus_latus (S40)]",1.20621532499684,1.58494552340463
"Omega1[Amara_lucida (S13), Harpalus_latus (S40)]",1.19852040354362,1.55850641686641
"Omega1[Amara_lunicollis (S14), Harpalus_latus (S40)]",1.84806609572149,3.30612430882868
"Omega1[Amara_makolskii (S15), Harpalus_latus (S40)]",1.74252284279757,3.32804303694281
"Omega1[Amara_municipalis (S16), Harpalus_latus (S40)]",1.0200299095052,1.05499342401653
"Omega1[Amara_ovata (S17), Harpalus_latus (S40)]",1.08260835429627,1.24897897625245
"Omega1[Amara_similata (S18), Harpalus_latus (S40)]",1.21274166489824,1.65206822952925
"Omega1[Amara_tibialis (S19), Harpalus_latus (S40)]",1.08329891089498,1.26441446996485
"Omega1[Anisodactylus_binotatus (S20), Harpalus_latus (S40)]",1.15291549799763,1.43740443697313
"Omega1[Badister_bullatus (S21), Harpalus_latus (S40)]",1.08547635210562,1.23011127471425
"Omega1[Bembidion_lampros (S22), Harpalus_latus (S40)]",1.214017041799,1.63343632555852
"Omega1[Bembidion_properans (S23), Harpalus_latus (S40)]",1.19231087972459,1.54264343240773
"Omega1[Bradycellus_harpalinus (S24), Harpalus_latus (S40)]",1.04361158263442,1.07934916919715
"Omega1[Calathus_ambiguus (S25), Harpalus_latus (S40)]",1.85237803861453,3.78115529857237
"Omega1[Calathus_cinctus (S26), Harpalus_latus (S40)]",1.0677010370388,1.14296668774883
"Omega1[Calathus_erratus (S27), Harpalus_latus (S40)]",1.34505359553179,1.92642138379749
"Omega1[Calathus_fuscipes (S28), Harpalus_latus (S40)]",1.07711559017841,1.24089875585362
"Omega1[Calathus_melanocephalus (S29), Harpalus_latus (S40)]",1.76257271839132,3.1234603007175
"Omega1[Carabus_nemoralis (S30), Harpalus_latus (S40)]",1.03225546147316,1.10553300389337
"Omega1[Cicindela_campestris (S31), Harpalus_latus (S40)]",1.50728130729017,2.34565061874243
"Omega1[Cicindela_hybrida (S32), Harpalus_latus (S40)]",1.85166978966043,3.16080531683339
"Omega1[Harpalus_affinis (S33), Harpalus_latus (S40)]",1.06194910218798,1.20193159343846
"Omega1[Harpalus_anxius (S34), Harpalus_latus (S40)]",1.92130468760541,3.3698306063451
"Omega1[Harpalus_autumnalis (S35), Harpalus_latus (S40)]",1.29099632148438,1.83783139203963
"Omega1[Harpalus_calceatus (S36), Harpalus_latus (S40)]",1.86969978400956,3.24217551242442
"Omega1[Harpalus_distinguendus (S37), Harpalus_latus (S40)]",1.29891582368663,1.83914320363911
"Omega1[Harpalus_flavescens (S38), Harpalus_latus (S40)]",1.22081064053145,1.63934614028071
"Omega1[Harpalus_griseus (S39), Harpalus_latus (S40)]",1.31323007882235,1.84484015428741
"Omega1[Harpalus_latus (S40), Harpalus_latus (S40)]",1.19227327750054,1.63537233141038
"Omega1[Harpalus_luteicornis (S41), Harpalus_latus (S40)]",1.63817285807963,2.88162106750481
"Omega1[Cryptophonus_melancholicus (S42), Harpalus_latus (S40)]",1.63187095433121,2.62689812967114
"Omega1[Harpalus_picipennis (S43), Harpalus_latus (S40)]",1.23274062118167,1.71106424680036
"Omega1[Harpalus_pumilus (S44), Harpalus_latus (S40)]",1.0300954112508,1.09537913573971
"Omega1[Harpalus_rubripes (S45), Harpalus_latus (S40)]",1.25213693335593,1.73684523929942
"Omega1[Harpalus_rufipalpis (S46), Harpalus_latus (S40)]",1.09396851981701,1.28775757547677
"Omega1[Harpalus_rufipes (S47), Harpalus_latus (S40)]",1.41297826942971,2.10458053729221
"Omega1[Harpalus_serripes (S48), Harpalus_latus (S40)]",1.70393290286347,2.99491315489699
"Omega1[Semiophonus_signaticornis (S49), Harpalus_latus (S40)]",1.4770731154336,2.26742271713574
"Omega1[Harpalus_smaragdinus (S50), Harpalus_latus (S40)]",1.07012960600294,1.22014610286703
"Omega1[Harpalus_tardus (S51), Harpalus_latus (S40)]",1.62813981692761,2.76368225868746
"Omega1[Leistus_ferrugineus (S52), Harpalus_latus (S40)]",1.05749703248492,1.17095067127874
"Omega1[Leistus_rufomarginatus (S53), Harpalus_latus (S40)]",1.02936740798583,1.10094134829211
"Omega1[Licinus_depressus (S54), Harpalus_latus (S40)]",1.13819818377461,1.40154239997527
"Omega1[Loricera_pilicornis (S55), Harpalus_latus (S40)]",1.12938517667914,1.35837328097955
"Omega1[Masoreus_wetterhallii (S56), Harpalus_latus (S40)]",1.13251426190951,1.3942044059202
"Omega1[Microlestes_minutulus (S57), Harpalus_latus (S40)]",1.80628905000282,3.07861261812853
"Omega1[Nebria_brevicollis (S58), Harpalus_latus (S40)]",1.11681143748796,1.35660563930254
"Omega1[Nebria_salina (S59), Harpalus_latus (S40)]",1.43034578527202,2.18530217649287
"Omega1[Notiophilus_aestuans (S60), Harpalus_latus (S40)]",1.05460381215727,1.0839604129591
"Omega1[Notiophilus_aquaticus (S61), Harpalus_latus (S40)]",1.06509174853103,1.20217916319374
"Omega1[Notiophilus_palustris (S62), Harpalus_latus (S40)]",1.04040684277656,1.10334831830828
"Omega1[Panagaeus_bipustulatus (S63), Harpalus_latus (S40)]",1.18661472391497,1.54064072032492
"Omega1[Poecilus_cupreus (S64), Harpalus_latus (S40)]",1.29865406814385,1.82534412264642
"Omega1[Poecilus_lepidus (S65), Harpalus_latus (S40)]",1.99846642836864,4.01772540643946
"Omega1[Poecilus_versicolor (S66), Harpalus_latus (S40)]",1.20974703593751,1.60488254399494
"Omega1[Pterostichus_diligens (S67), Harpalus_latus (S40)]",1.05585808509672,1.11621451603391
"Omega1[Pterostichus_niger (S68), Harpalus_latus (S40)]",1.37976651780161,2.1812064953746
"Omega1[Pterostichus_vernalis (S69), Harpalus_latus (S40)]",1.15111902837648,1.43455021862764
"Omega1[Stenolophus_teutonus (S70), Harpalus_latus (S40)]",1.32285278469513,1.92628486262432
"Omega1[Syntomus_foveatus (S71), Harpalus_latus (S40)]",1.46816354607894,2.35580159766252
"Omega1[Syntomus_truncatellus (S72), Harpalus_latus (S40)]",1.18372531460592,1.52944501167908
"Omega1[Trechus_quadristriatus (S73), Harpalus_latus (S40)]",1.20117469827994,1.66380580750823
"Omega1[Amara_aenea (S1), Harpalus_luteicornis (S41)]",1.00330636738275,1.0095539720527
"Omega1[Amara_anthobia (S2), Harpalus_luteicornis (S41)]",1.55236685141614,2.88439549295181
"Omega1[Amara_apricaria (S3), Harpalus_luteicornis (S41)]",1.53228366912874,2.3790357151062
"Omega1[Amara_aulica (S4), Harpalus_luteicornis (S41)]",1.14305512258873,1.41931591736933
"Omega1[Amara_bifrons (S5), Harpalus_luteicornis (S41)]",1.95994507352691,3.52080707607545
"Omega1[Amara_convexior (S6), Harpalus_luteicornis (S41)]",1.59443590280445,2.62202065018987
"Omega1[Amara_curta (S7), Harpalus_luteicornis (S41)]",1.07514621557529,1.22679110118977
"Omega1[Amara_equestris (S8), Harpalus_luteicornis (S41)]",1.04005779550057,1.07033540644883
"Omega1[Amara_eurynota (S9), Harpalus_luteicornis (S41)]",1.31639428102631,1.8396165019726
"Omega1[Amara_familiaris (S10), Harpalus_luteicornis (S41)]",1.49859953158089,2.50045459681217
"Omega1[Amara_fulva (S11), Harpalus_luteicornis (S41)]",1.51471530534422,2.35081707976146
"Omega1[Amara_fusca (S12), Harpalus_luteicornis (S41)]",1.04438307628561,1.06071468401457
"Omega1[Amara_lucida (S13), Harpalus_luteicornis (S41)]",1.1711718986025,1.48961669644742
"Omega1[Amara_lunicollis (S14), Harpalus_luteicornis (S41)]",1.23361658196149,1.66197831266034
"Omega1[Amara_makolskii (S15), Harpalus_luteicornis (S41)]",1.83600808197559,3.4599766613349
"Omega1[Amara_municipalis (S16), Harpalus_luteicornis (S41)]",1.14779834300146,1.43213982493047
"Omega1[Amara_ovata (S17), Harpalus_luteicornis (S41)]",1.06759685981496,1.19565045979164
"Omega1[Amara_similata (S18), Harpalus_luteicornis (S41)]",1.10102539322132,1.29378905000097
"Omega1[Amara_tibialis (S19), Harpalus_luteicornis (S41)]",1.0025688455862,1.00817922564246
"Omega1[Anisodactylus_binotatus (S20), Harpalus_luteicornis (S41)]",1.02438355678929,1.03546630918219
"Omega1[Badister_bullatus (S21), Harpalus_luteicornis (S41)]",1.15302098153764,1.44110166184852
"Omega1[Bembidion_lampros (S22), Harpalus_luteicornis (S41)]",2.1517729903838,3.66859313592949
"Omega1[Bembidion_properans (S23), Harpalus_luteicornis (S41)]",1.11908604499293,1.35329091523594
"Omega1[Bradycellus_harpalinus (S24), Harpalus_luteicornis (S41)]",1.02051899238379,1.0413364645624
"Omega1[Calathus_ambiguus (S25), Harpalus_luteicornis (S41)]",1.98242797953592,3.4876459683776
"Omega1[Calathus_cinctus (S26), Harpalus_luteicornis (S41)]",1.11223839077745,1.30031554779762
"Omega1[Calathus_erratus (S27), Harpalus_luteicornis (S41)]",1.36555028789095,1.97250546586128
"Omega1[Calathus_fuscipes (S28), Harpalus_luteicornis (S41)]",1.07003541413803,1.21250799308978
