"","x"
"Omega1[Anisodactylus_binotatus (S20), Harpalus_latus (S40)]",2463.99217080341
"Omega1[Badister_bullatus (S21), Harpalus_latus (S40)]",1228.32200238697
"Omega1[Bembidion_lampros (S22), Harpalus_latus (S40)]",1140.2755075047
"Omega1[Bembidion_properans (S23), Harpalus_latus (S40)]",905.149171155747
"Omega1[Bradycellus_harpalinus (S24), Harpalus_latus (S40)]",2393.75045668232
"Omega1[Calathus_ambiguus (S25), Harpalus_latus (S40)]",1740.20441373881
"Omega1[Calathus_cinctus (S26), Harpalus_latus (S40)]",2344.95879468808
"Omega1[Calathus_erratus (S27), Harpalus_latus (S40)]",956.729970154698
"Omega1[Calathus_fuscipes (S28), Harpalus_latus (S40)]",1067.14657552861
"Omega1[Calathus_melanocephalus (S29), Harpalus_latus (S40)]",1503.55272761006
"Omega1[Carabus_nemoralis (S30), Harpalus_latus (S40)]",1589.52999462722
"Omega1[Cicindela_campestris (S31), Harpalus_latus (S40)]",984.968188428061
"Omega1[Cicindela_hybrida (S32), Harpalus_latus (S40)]",898.553377523149
"Omega1[Harpalus_affinis (S33), Harpalus_latus (S40)]",1457.49149574813
"Omega1[Harpalus_anxius (S34), Harpalus_latus (S40)]",1769.04873780194
"Omega1[Harpalus_autumnalis (S35), Harpalus_latus (S40)]",710.213030562006
"Omega1[Harpalus_calceatus (S36), Harpalus_latus (S40)]",1163.15545799396
"Omega1[Harpalus_distinguendus (S37), Harpalus_latus (S40)]",1491.12879855287
"Omega1[Harpalus_flavescens (S38), Harpalus_latus (S40)]",1169.95423817952
"Omega1[Harpalus_griseus (S39), Harpalus_latus (S40)]",617.187229677929
"Omega1[Harpalus_latus (S40), Harpalus_latus (S40)]",1466.85113186694
"Omega1[Harpalus_luteicornis (S41), Harpalus_latus (S40)]",1228.77743194646
"Omega1[Cryptophonus_melancholicus (S42), Harpalus_latus (S40)]",812.253857440125
"Omega1[Harpalus_picipennis (S43), Harpalus_latus (S40)]",828.544401993661
"Omega1[Harpalus_pumilus (S44), Harpalus_latus (S40)]",1971.42561736985
"Omega1[Harpalus_rubripes (S45), Harpalus_latus (S40)]",1260.17133399612
"Omega1[Harpalus_rufipalpis (S46), Harpalus_latus (S40)]",1102.59474673353
"Omega1[Harpalus_rufipes (S47), Harpalus_latus (S40)]",1044.62966913638
"Omega1[Harpalus_serripes (S48), Harpalus_latus (S40)]",1414.65265796084
"Omega1[Semiophonus_signaticornis (S49), Harpalus_latus (S40)]",784.27778900943
"Omega1[Harpalus_smaragdinus (S50), Harpalus_latus (S40)]",1744.70239574661
"Omega1[Harpalus_tardus (S51), Harpalus_latus (S40)]",1776.4502259692
"Omega1[Leistus_ferrugineus (S52), Harpalus_latus (S40)]",1885.60699856841
"Omega1[Leistus_rufomarginatus (S53), Harpalus_latus (S40)]",1994.52345603451
"Omega1[Licinus_depressus (S54), Harpalus_latus (S40)]",1327.01059713082
"Omega1[Loricera_pilicornis (S55), Harpalus_latus (S40)]",2535.47445423056
"Omega1[Masoreus_wetterhallii (S56), Harpalus_latus (S40)]",2611.49962959127
"Omega1[Microlestes_minutulus (S57), Harpalus_latus (S40)]",950.269864668563
"Omega1[Nebria_brevicollis (S58), Harpalus_latus (S40)]",1740.71303252311
"Omega1[Nebria_salina (S59), Harpalus_latus (S40)]",2382.63185724351
"Omega1[Notiophilus_aestuans (S60), Harpalus_latus (S40)]",1943.90307819546
"Omega1[Notiophilus_aquaticus (S61), Harpalus_latus (S40)]",2001.07526057415
"Omega1[Notiophilus_palustris (S62), Harpalus_latus (S40)]",1190.04523758249
"Omega1[Panagaeus_bipustulatus (S63), Harpalus_latus (S40)]",1439.54554060076
"Omega1[Poecilus_cupreus (S64), Harpalus_latus (S40)]",1426.78403610025
"Omega1[Poecilus_lepidus (S65), Harpalus_latus (S40)]",861.089414042145
"Omega1[Poecilus_versicolor (S66), Harpalus_latus (S40)]",1253.43520457323
"Omega1[Pterostichus_diligens (S67), Harpalus_latus (S40)]",2077.22377320271
"Omega1[Pterostichus_niger (S68), Harpalus_latus (S40)]",946.005561529263
"Omega1[Pterostichus_vernalis (S69), Harpalus_latus (S40)]",2513.9525548387
"Omega1[Stenolophus_teutonus (S70), Harpalus_latus (S40)]",1582.3001625265
"Omega1[Syntomus_foveatus (S71), Harpalus_latus (S40)]",769.806059498704
"Omega1[Syntomus_truncatellus (S72), Harpalus_latus (S40)]",866.05226731377
"Omega1[Trechus_quadristriatus (S73), Harpalus_latus (S40)]",1167.8388075249
"Omega1[Amara_aenea (S1), Harpalus_luteicornis (S41)]",756.662582799045
"Omega1[Amara_anthobia (S2), Harpalus_luteicornis (S41)]",1230.14709525729
"Omega1[Amara_apricaria (S3), Harpalus_luteicornis (S41)]",908.98532132849
"Omega1[Amara_aulica (S4), Harpalus_luteicornis (S41)]",825.392341099258
"Omega1[Amara_bifrons (S5), Harpalus_luteicornis (S41)]",1291.68890778377
"Omega1[Amara_convexior (S6), Harpalus_luteicornis (S41)]",675.184207158703
"Omega1[Amara_curta (S7), Harpalus_luteicornis (S41)]",786.053774308712
"Omega1[Amara_equestris (S8), Harpalus_luteicornis (S41)]",2941.66350174625
"Omega1[Amara_eurynota (S9), Harpalus_luteicornis (S41)]",1520.36625750213
"Omega1[Amara_familiaris (S10), Harpalus_luteicornis (S41)]",909.670958646905
"Omega1[Amara_fulva (S11), Harpalus_luteicornis (S41)]",1408.76696074003
"Omega1[Amara_fusca (S12), Harpalus_luteicornis (S41)]",403.075430630187
"Omega1[Amara_lucida (S13), Harpalus_luteicornis (S41)]",829.352364885686
"Omega1[Amara_lunicollis (S14), Harpalus_luteicornis (S41)]",752.519478936344
"Omega1[Amara_makolskii (S15), Harpalus_luteicornis (S41)]",601.762559353816
"Omega1[Amara_municipalis (S16), Harpalus_luteicornis (S41)]",597.114217678533
"Omega1[Amara_ovata (S17), Harpalus_luteicornis (S41)]",1615.75096583647
"Omega1[Amara_similata (S18), Harpalus_luteicornis (S41)]",974.810049397989
"Omega1[Amara_tibialis (S19), Harpalus_luteicornis (S41)]",530.463994048346
"Omega1[Anisodactylus_binotatus (S20), Harpalus_luteicornis (S41)]",2028.28357530732
"Omega1[Badister_bullatus (S21), Harpalus_luteicornis (S41)]",1390.77497416772
"Omega1[Bembidion_lampros (S22), Harpalus_luteicornis (S41)]",894.258255447371
"Omega1[Bembidion_properans (S23), Harpalus_luteicornis (S41)]",767.93893813388
"Omega1[Bradycellus_harpalinus (S24), Harpalus_luteicornis (S41)]",1566.01495591929
"Omega1[Calathus_ambiguus (S25), Harpalus_luteicornis (S41)]",739.977664771114
"Omega1[Calathus_cinctus (S26), Harpalus_luteicornis (S41)]",1506.86379167045
"Omega1[Calathus_erratus (S27), Harpalus_luteicornis (S41)]",262.591458296967
"Omega1[Calathus_fuscipes (S28), Harpalus_luteicornis (S41)]",1562.62609126836
"Omega1[Calathus_melanocephalus (S29), Harpalus_luteicornis (S41)]",894.578525205723
"Omega1[Carabus_nemoralis (S30), Harpalus_luteicornis (S41)]",754.347501274669
"Omega1[Cicindela_campestris (S31), Harpalus_luteicornis (S41)]",1548.95418125706
"Omega1[Cicindela_hybrida (S32), Harpalus_luteicornis (S41)]",722.95708163433
"Omega1[Harpalus_affinis (S33), Harpalus_luteicornis (S41)]",692.088042683987
"Omega1[Harpalus_anxius (S34), Harpalus_luteicornis (S41)]",787.057696822819
"Omega1[Harpalus_autumnalis (S35), Harpalus_luteicornis (S41)]",609.440845499748
"Omega1[Harpalus_calceatus (S36), Harpalus_luteicornis (S41)]",423.787464596725
"Omega1[Harpalus_distinguendus (S37), Harpalus_luteicornis (S41)]",990.684403131952
"Omega1[Harpalus_flavescens (S38), Harpalus_luteicornis (S41)]",959.665898440225
"Omega1[Harpalus_griseus (S39), Harpalus_luteicornis (S41)]",368.30552439263
"Omega1[Harpalus_latus (S40), Harpalus_luteicornis (S41)]",1228.77743194646
"Omega1[Harpalus_luteicornis (S41), Harpalus_luteicornis (S41)]",863.677595654464
"Omega1[Cryptophonus_melancholicus (S42), Harpalus_luteicornis (S41)]",595.58923845317
"Omega1[Harpalus_picipennis (S43), Harpalus_luteicornis (S41)]",549.517605762802
"Omega1[Harpalus_pumilus (S44), Harpalus_luteicornis (S41)]",661.558568543726
"Omega1[Harpalus_rubripes (S45), Harpalus_luteicornis (S41)]",891.734585675297
"Omega1[Harpalus_rufipalpis (S46), Harpalus_luteicornis (S41)]",589.316783656914
"Omega1[Harpalus_rufipes (S47), Harpalus_luteicornis (S41)]",1641.55197235476
"Omega1[Harpalus_serripes (S48), Harpalus_luteicornis (S41)]",733.606843602539
"Omega1[Semiophonus_signaticornis (S49), Harpalus_luteicornis (S41)]",1053.33978780806
"Omega1[Harpalus_smaragdinus (S50), Harpalus_luteicornis (S41)]",784.43836994997
"Omega1[Harpalus_tardus (S51), Harpalus_luteicornis (S41)]",862.576737965196
"Omega1[Leistus_ferrugineus (S52), Harpalus_luteicornis (S41)]",1596.9766078057
"Omega1[Leistus_rufomarginatus (S53), Harpalus_luteicornis (S41)]",869.248940763469
"Omega1[Licinus_depressus (S54), Harpalus_luteicornis (S41)]",1479.62518797755
"Omega1[Loricera_pilicornis (S55), Harpalus_luteicornis (S41)]",1660.72875182351
"Omega1[Masoreus_wetterhallii (S56), Harpalus_luteicornis (S41)]",1288.20016130632
"Omega1[Microlestes_minutulus (S57), Harpalus_luteicornis (S41)]",1081.79370161458
"Omega1[Nebria_brevicollis (S58), Harpalus_luteicornis (S41)]",499.595475432023
"Omega1[Nebria_salina (S59), Harpalus_luteicornis (S41)]",1560.75702449521
"Omega1[Notiophilus_aestuans (S60), Harpalus_luteicornis (S41)]",2063.54774853952
"Omega1[Notiophilus_aquaticus (S61), Harpalus_luteicornis (S41)]",715.839032037728
"Omega1[Notiophilus_palustris (S62), Harpalus_luteicornis (S41)]",701.905763084244
"Omega1[Panagaeus_bipustulatus (S63), Harpalus_luteicornis (S41)]",1398.13570955897
"Omega1[Poecilus_cupreus (S64), Harpalus_luteicornis (S41)]",981.493622823662
"Omega1[Poecilus_lepidus (S65), Harpalus_luteicornis (S41)]",1132.99106195422
"Omega1[Poecilus_versicolor (S66), Harpalus_luteicornis (S41)]",749.32425486638
"Omega1[Pterostichus_diligens (S67), Harpalus_luteicornis (S41)]",1348.45924278675
"Omega1[Pterostichus_niger (S68), Harpalus_luteicornis (S41)]",989.782130193908
"Omega1[Pterostichus_vernalis (S69), Harpalus_luteicornis (S41)]",1857.52113145537
"Omega1[Stenolophus_teutonus (S70), Harpalus_luteicornis (S41)]",1553.22766494462
"Omega1[Syntomus_foveatus (S71), Harpalus_luteicornis (S41)]",826.596350229345
"Omega1[Syntomus_truncatellus (S72), Harpalus_luteicornis (S41)]",388.270275655887
"Omega1[Trechus_quadristriatus (S73), Harpalus_luteicornis (S41)]",1249.40295624167
"Omega1[Amara_aenea (S1), Cryptophonus_melancholicus (S42)]",562.081432622755
"Omega1[Amara_anthobia (S2), Cryptophonus_melancholicus (S42)]",844.503179359061
"Omega1[Amara_apricaria (S3), Cryptophonus_melancholicus (S42)]",1042.94307258666
"Omega1[Amara_aulica (S4), Cryptophonus_melancholicus (S42)]",516.573646367671
"Omega1[Amara_bifrons (S5), Cryptophonus_melancholicus (S42)]",606.535979076943
"Omega1[Amara_convexior (S6), Cryptophonus_melancholicus (S42)]",374.561855682059
"Omega1[Amara_curta (S7), Cryptophonus_melancholicus (S42)]",437.971882531542
"Omega1[Amara_equestris (S8), Cryptophonus_melancholicus (S42)]",1633.6440386334
"Omega1[Amara_eurynota (S9), Cryptophonus_melancholicus (S42)]",997.813632278679
"Omega1[Amara_familiaris (S10), Cryptophonus_melancholicus (S42)]",724.120798375338
"Omega1[Amara_fulva (S11), Cryptophonus_melancholicus (S42)]",1411.21618848254
"Omega1[Amara_fusca (S12), Cryptophonus_melancholicus (S42)]",687.291607267847
"Omega1[Amara_lucida (S13), Cryptophonus_melancholicus (S42)]",464.32240986802
"Omega1[Amara_lunicollis (S14), Cryptophonus_melancholicus (S42)]",799.176979008918
"Omega1[Amara_makolskii (S15), Cryptophonus_melancholicus (S42)]",507.561531288452
"Omega1[Amara_municipalis (S16), Cryptophonus_melancholicus (S42)]",665.613327800475
"Omega1[Amara_ovata (S17), Cryptophonus_melancholicus (S42)]",1980.30223624099
"Omega1[Amara_similata (S18), Cryptophonus_melancholicus (S42)]",997.369841481671
"Omega1[Amara_tibialis (S19), Cryptophonus_melancholicus (S42)]",641.597328877598
"Omega1[Anisodactylus_binotatus (S20), Cryptophonus_melancholicus (S42)]",1814.54406462974
"Omega1[Badister_bullatus (S21), Cryptophonus_melancholicus (S42)]",784.645303339209
"Omega1[Bembidion_lampros (S22), Cryptophonus_melancholicus (S42)]",403.974893582265
"Omega1[Bembidion_properans (S23), Cryptophonus_melancholicus (S42)]",622.521218024303
"Omega1[Bradycellus_harpalinus (S24), Cryptophonus_melancholicus (S42)]",1557.97378747519
"Omega1[Calathus_ambiguus (S25), Cryptophonus_melancholicus (S42)]",589.419735433875
"Omega1[Calathus_cinctus (S26), Cryptophonus_melancholicus (S42)]",1262.56638114682
"Omega1[Calathus_erratus (S27), Cryptophonus_melancholicus (S42)]",508.052676171411
"Omega1[Calathus_fuscipes (S28), Cryptophonus_melancholicus (S42)]",691.711249643531
"Omega1[Calathus_melanocephalus (S29), Cryptophonus_melancholicus (S42)]",793.381154441442
"Omega1[Carabus_nemoralis (S30), Cryptophonus_melancholicus (S42)]",618.506319224618
"Omega1[Cicindela_campestris (S31), Cryptophonus_melancholicus (S42)]",816.540726343354
"Omega1[Cicindela_hybrida (S32), Cryptophonus_melancholicus (S42)]",423.731857637264
"Omega1[Harpalus_affinis (S33), Cryptophonus_melancholicus (S42)]",662.877447969223
"Omega1[Harpalus_anxius (S34), Cryptophonus_melancholicus (S42)]",813.414388844606
"Omega1[Harpalus_autumnalis (S35), Cryptophonus_melancholicus (S42)]",455.745543940647
"Omega1[Harpalus_calceatus (S36), Cryptophonus_melancholicus (S42)]",456.459027700289
"Omega1[Harpalus_distinguendus (S37), Cryptophonus_melancholicus (S42)]",1010.14927212294
"Omega1[Harpalus_flavescens (S38), Cryptophonus_melancholicus (S42)]",668.611265895663
"Omega1[Harpalus_griseus (S39), Cryptophonus_melancholicus (S42)]",404.985824519948
"Omega1[Harpalus_latus (S40), Cryptophonus_melancholicus (S42)]",812.253857440125
"Omega1[Harpalus_luteicornis (S41), Cryptophonus_melancholicus (S42)]",595.58923845317
"Omega1[Cryptophonus_melancholicus (S42), Cryptophonus_melancholicus (S42)]",767.539436551969
"Omega1[Harpalus_picipennis (S43), Cryptophonus_melancholicus (S42)]",574.181839811756
"Omega1[Harpalus_pumilus (S44), Cryptophonus_melancholicus (S42)]",808.193510198087
"Omega1[Harpalus_rubripes (S45), Cryptophonus_melancholicus (S42)]",1100.91054270393
"Omega1[Harpalus_rufipalpis (S46), Cryptophonus_melancholicus (S42)]",658.143051668776
"Omega1[Harpalus_rufipes (S47), Cryptophonus_melancholicus (S42)]",1362.15582480429
"Omega1[Harpalus_serripes (S48), Cryptophonus_melancholicus (S42)]",717.597433024105
"Omega1[Semiophonus_signaticornis (S49), Cryptophonus_melancholicus (S42)]",329.060718563775
"Omega1[Harpalus_smaragdinus (S50), Cryptophonus_melancholicus (S42)]",633.531350808453
"Omega1[Harpalus_tardus (S51), Cryptophonus_melancholicus (S42)]",382.119013731161
"Omega1[Leistus_ferrugineus (S52), Cryptophonus_melancholicus (S42)]",857.135020981596
"Omega1[Leistus_rufomarginatus (S53), Cryptophonus_melancholicus (S42)]",1271.92956235619
"Omega1[Licinus_depressus (S54), Cryptophonus_melancholicus (S42)]",1057.87917334634
"Omega1[Loricera_pilicornis (S55), Cryptophonus_melancholicus (S42)]",1546.29122867547
"Omega1[Masoreus_wetterhallii (S56), Cryptophonus_melancholicus (S42)]",1865.67111468617
"Omega1[Microlestes_minutulus (S57), Cryptophonus_melancholicus (S42)]",1075.04107948165
"Omega1[Nebria_brevicollis (S58), Cryptophonus_melancholicus (S42)]",531.070254051999
"Omega1[Nebria_salina (S59), Cryptophonus_melancholicus (S42)]",1525.91884566736
"Omega1[Notiophilus_aestuans (S60), Cryptophonus_melancholicus (S42)]",1804.4094039517
"Omega1[Notiophilus_aquaticus (S61), Cryptophonus_melancholicus (S42)]",912.161722666595
"Omega1[Notiophilus_palustris (S62), Cryptophonus_melancholicus (S42)]",470.491912417592
"Omega1[Panagaeus_bipustulatus (S63), Cryptophonus_melancholicus (S42)]",833.881147247663
"Omega1[Poecilus_cupreus (S64), Cryptophonus_melancholicus (S42)]",565.568163587803
"Omega1[Poecilus_lepidus (S65), Cryptophonus_melancholicus (S42)]",387.727856484608
"Omega1[Poecilus_versicolor (S66), Cryptophonus_melancholicus (S42)]",447.288394150786
"Omega1[Pterostichus_diligens (S67), Cryptophonus_melancholicus (S42)]",1202.07646034829
"Omega1[Pterostichus_niger (S68), Cryptophonus_melancholicus (S42)]",505.217487967495
"Omega1[Pterostichus_vernalis (S69), Cryptophonus_melancholicus (S42)]",1793.14499337127
"Omega1[Stenolophus_teutonus (S70), Cryptophonus_melancholicus (S42)]",1167.05823416598
"Omega1[Syntomus_foveatus (S71), Cryptophonus_melancholicus (S42)]",526.532451699564
"Omega1[Syntomus_truncatellus (S72), Cryptophonus_melancholicus (S42)]",428.772209183786
"Omega1[Trechus_quadristriatus (S73), Cryptophonus_melancholicus (S42)]",760.656929305338
"Omega1[Amara_aenea (S1), Harpalus_picipennis (S43)]",604.047017834991
"Omega1[Amara_anthobia (S2), Harpalus_picipennis (S43)]",1166.15757050659
"Omega1[Amara_apricaria (S3), Harpalus_picipennis (S43)]",798.899740628535
"Omega1[Amara_aulica (S4), Harpalus_picipennis (S43)]",417.394303343648
"Omega1[Amara_bifrons (S5), Harpalus_picipennis (S43)]",510.816857696226
"Omega1[Amara_convexior (S6), Harpalus_picipennis (S43)]",960.488333944474
"Omega1[Amara_curta (S7), Harpalus_picipennis (S43)]",709.752458885764
"Omega1[Amara_equestris (S8), Harpalus_picipennis (S43)]",1706.84600242226
"Omega1[Amara_eurynota (S9), Harpalus_picipennis (S43)]",941.477030839085
"Omega1[Amara_familiaris (S10), Harpalus_picipennis (S43)]",507.594519149535
"Omega1[Amara_fulva (S11), Harpalus_picipennis (S43)]",871.828782468352
"Omega1[Amara_fusca (S12), Harpalus_picipennis (S43)]",1015.68345969498
"Omega1[Amara_lucida (S13), Harpalus_picipennis (S43)]",638.024405652186
"Omega1[Amara_lunicollis (S14), Harpalus_picipennis (S43)]",949.932543473106
"Omega1[Amara_makolskii (S15), Harpalus_picipennis (S43)]",517.969018052646
"Omega1[Amara_municipalis (S16), Harpalus_picipennis (S43)]",1246.46252237015
"Omega1[Amara_ovata (S17), Harpalus_picipennis (S43)]",1433.16786157175
"Omega1[Amara_similata (S18), Harpalus_picipennis (S43)]",813.424125175879
"Omega1[Amara_tibialis (S19), Harpalus_picipennis (S43)]",914.518950443547
"Omega1[Anisodactylus_binotatus (S20), Harpalus_picipennis (S43)]",2276.07335889739
"Omega1[Badister_bullatus (S21), Harpalus_picipennis (S43)]",1398.11398691093
"Omega1[Bembidion_lampros (S22), Harpalus_picipennis (S43)]",442.865456827438
"Omega1[Bembidion_properans (S23), Harpalus_picipennis (S43)]",547.957459155048
"Omega1[Bradycellus_harpalinus (S24), Harpalus_picipennis (S43)]",1635.17377689626
"Omega1[Calathus_ambiguus (S25), Harpalus_picipennis (S43)]",413.394712451116
"Omega1[Calathus_cinctus (S26), Harpalus_picipennis (S43)]",1511.97875916666
"Omega1[Calathus_erratus (S27), Harpalus_picipennis (S43)]",500.864148536724
"Omega1[Calathus_fuscipes (S28), Harpalus_picipennis (S43)]",511.324497254391
"Omega1[Calathus_melanocephalus (S29), Harpalus_picipennis (S43)]",405.961687266037
"Omega1[Carabus_nemoralis (S30), Harpalus_picipennis (S43)]",736.328513347942
"Omega1[Cicindela_campestris (S31), Harpalus_picipennis (S43)]",410.000938246951
"Omega1[Cicindela_hybrida (S32), Harpalus_picipennis (S43)]",628.770656418996
"Omega1[Harpalus_affinis (S33), Harpalus_picipennis (S43)]",682.617631046964
"Omega1[Harpalus_anxius (S34), Harpalus_picipennis (S43)]",628.618456628927
"Omega1[Harpalus_autumnalis (S35), Harpalus_picipennis (S43)]",1039.44916282071
"Omega1[Harpalus_calceatus (S36), Harpalus_picipennis (S43)]",562.128416369151
"Omega1[Harpalus_distinguendus (S37), Harpalus_picipennis (S43)]",758.796261833249
"Omega1[Harpalus_flavescens (S38), Harpalus_picipennis (S43)]",688.287786772449
"Omega1[Harpalus_griseus (S39), Harpalus_picipennis (S43)]",586.982712856214
"Omega1[Harpalus_latus (S40), Harpalus_picipennis (S43)]",828.544401993661
"Omega1[Harpalus_luteicornis (S41), Harpalus_picipennis (S43)]",549.517605762802
"Omega1[Cryptophonus_melancholicus (S42), Harpalus_picipennis (S43)]",574.181839811756
"Omega1[Harpalus_picipennis (S43), Harpalus_picipennis (S43)]",354.834373933351
"Omega1[Harpalus_pumilus (S44), Harpalus_picipennis (S43)]",751.31676294952
"Omega1[Harpalus_rubripes (S45), Harpalus_picipennis (S43)]",735.009301863237
"Omega1[Harpalus_rufipalpis (S46), Harpalus_picipennis (S43)]",401.905827612439
